Id,3SsnPorch,BedroomAbvGr,BldgType,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,BsmtQual,CentralAir,Condition1,Electrical,EnclosedPorch,ExterCond,ExterQual,Exterior1st,FireplaceQu,Fireplaces,Foundation,GarageArea,GarageCars,GarageCond,GarageFinish,GarageQual,GarageType,GrLivArea,Heating,HeatingQC,HouseStyle,KitchenAbvGr,KitchenQual,LandContour,LandSlope,LotArea,LotConfig,LotShape,LowQualFinSF,MSSubClass,MSZoning,MasVnrArea,MasVnrType,MoSold,Neighborhood,OpenPorchSF,OverallCond,OverallQual,PavedDrive,PoolArea,RoofMatl,RoofStyle,SaleCondition,SalePrice,SaleType,ScreenPorch,TotalBsmtSF,WoodDeckSF,YearBuilt_age,NonKitchenBedroomAbvGr,BathRooms
2050,0,4,1Fam,7,1,5,1,7,Y,Norm,SBrkr,0,5,5,HdBoard,0,0,CBlock,464,2,5,3,5,Attchd,1670,GasA,5,2Story,1,5,Lvl,Gtl,13355,Inside,IR1,0,60,RL,0,None,5,NWAmes,0,6,7,Y,0,CompShg,Gable,Normal,,WD,0,825,0,47,2,1
2051,0,2,1Fam,0,0,0,0,0,Y,Norm,SBrkr,40,5,5,HdBoard,0,0,Slab,267,1,5,2,5,Attchd,1014,GasA,5,1Story,1,5,Lvl,Gtl,7785,Inside,IR1,0,20,RL,0,None,3,NAmes,0,5,5,Y,0,CompShg,Gable,Normal,,WD,200,0,0,62,3,3
2052,0,3,1Fam,5,1,1,1,5,Y,Norm,SBrkr,0,7,5,Plywood,0,0,CBlock,451,2,5,2,5,Attchd,1114,GasA,5,1Story,1,5,Lvl,Gtl,9900,Corner,Reg,0,20,RL,0,None,5,NAmes,0,5,5,Y,0,CompShg,Gable,Abnorml,,COD,164,1114,0,57,1,4
2053,0,3,1Fam,5,1,4,1,5,Y,Norm,SBrkr,0,5,5,Wd Sdng,0,0,CBlock,264,1,5,2,5,Attchd,1118,GasA,9,1Story,1,7,Lvl,Gtl,11332,Corner,IR1,0,20,RL,0,None,8,NAmes,0,7,5,Y,0,CompShg,Gable,Normal,,WD,0,1118,290,58,2,2
2054,0,2,1Fam,5,1,3,1,5,Y,RRAn,SBrkr,0,5,5,MetalSd,0,0,PConc,231,1,5,1,3,Basment,906,GasA,5,2Story,1,5,Bnk,Mod,4882,Inside,IR1,0,70,RL,0,None,9,BrkSide,0,7,4,Y,0,CompShg,Gable,Normal,,WD,0,348,0,81,2,2
2055,0,3,1Fam,5,1,3,1,5,Y,Norm,SBrkr,0,3,3,MetalSd,0,0,CBlock,450,2,5,2,5,Attchd,1496,GasA,5,1Story,1,7,Lvl,Gtl,9600,Inside,Reg,0,20,RL,203,BrkFace,2,NAmes,22,6,5,Y,0,CompShg,Gable,Normal,,WD,0,1296,0,58,2,1
2056,0,3,1Fam,5,1,4,3,5,Y,Norm,SBrkr,0,7,5,HdBoard,7,1,CBlock,264,1,5,2,5,Attchd,1337,GasA,7,1Story,1,7,Lvl,Gtl,9600,Inside,Reg,0,20,RL,0,None,9,NAmes,192,8,5,Y,0,CompShg,Gable,Normal,,WD,0,572,0,68,3,3
2057,0,3,1Fam,5,1,2,1,5,Y,Artery,SBrkr,0,5,5,Wd Sdng,0,0,CBlock,312,1,5,2,5,Attchd,1036,GasA,9,1Story,1,5,Lvl,Gtl,7584,Inside,Reg,0,20,RL,88,BrkFace,6,NAmes,24,5,5,Y,0,CompShg,Hip,Normal,,WD,0,1036,120,65,1,1
2058,0,4,1Fam,5,1,4,1,5,Y,Norm,SBrkr,0,7,7,VinylSd,7,1,CBlock,480,2,5,2,5,Attchd,1988,GasA,9,2Story,1,7,Lvl,Gtl,14670,Inside,Reg,0,60,RL,410,BrkFace,8,NAmes,230,7,6,Y,0,CompShg,Gable,Normal,,WD,0,1104,0,52,4,4
2059,0,3,1Fam,5,1,5,2,5,Y,Norm,SBrkr,0,5,5,Wd Sdng,7,2,CBlock,292,1,5,2,5,Attchd,1176,GasA,5,1Story,1,5,Lvl,Gtl,8856,Inside,Reg,0,20,RL,143,BrkFace,5,NAmes,88,4,5,Y,0,CompShg,Gable,Normal,,WD,95,1176,0,61,2,3
2060,0,2,1Fam,5,1,5,1,5,Y,Norm,SBrkr,0,5,5,HdBoard,0,0,CBlock,480,1,5,2,5,Attchd,1440,GasA,5,1Story,1,7,Lvl,Gtl,9840,Inside,Reg,0,20,RL,0,None,6,NAmes,0,7,5,Y,0,CompShg,Gable,Normal,,WD,256,1248,150,59,4,4
2061,0,3,1Fam,5,1,2,1,5,Y,Feedr,SBrkr,0,5,5,Wd Sdng,5,1,CBlock,441,2,5,2,5,Attchd,1570,GasA,9,1Story,1,5,Lvl,Gtl,13200,Inside,IR1,0,20,RL,187,BrkFace,5,NAmes,0,6,6,Y,0,CompShg,Gable,Normal,,WD,0,1395,490,60,1,4
2062,0,3,1Fam,5,1,3,1,5,Y,Norm,SBrkr,0,5,5,MetalSd,0,0,CBlock,384,1,5,2,5,Attchd,1104,GasA,7,1Story,1,5,Lvl,Gtl,10425,Inside,Reg,0,20,RL,0,None,4,NAmes,0,5,5,Y,0,CompShg,Gable,Normal,,WD,0,1104,0,62,1,2
2063,0,2,1Fam,5,1,3,1,5,Y,Norm,FuseA,0,5,5,MetalSd,0,0,CBlock,240,1,5,1,5,Attchd,882,GasA,9,1Story,1,7,Lvl,Gtl,11556,Inside,Reg,0,20,RL,52,Stone,5,NAmes,0,6,5,Y,0,CompShg,Gable,Normal,,WD,0,720,0,66,1,4
2064,0,3,1Fam,5,1,3,2,5,Y,Norm,SBrkr,0,5,5,MetalSd,0,0,CBlock,636,2,5,1,5,Detchd,1152,GasA,5,1Story,1,5,Lvl,Gtl,9373,Corner,IR1,0,20,RL,84,BrkFace,5,NAmes,0,6,5,Y,0,CompShg,Gable,Normal,,WD,0,1152,0,65,2,3
2065,0,2,1Fam,5,1,4,2,5,N,Norm,SBrkr,0,5,5,MetalSd,0,0,PConc,400,2,5,1,5,Detchd,950,GasW,5,1Story,1,5,Lvl,Sev,12774,Inside,Reg,0,20,RL,0,None,7,NAmes,32,5,5,Y,0,CompShg,Hip,Normal,,WD,0,984,0,65,2,3
2066,0,3,1Fam,5,1,1,1,5,Y,Norm,SBrkr,0,5,5,Plywood,7,2,CBlock,540,2,5,3,5,Attchd,1790,GasA,5,1Story,1,5,Lvl,Gtl,14250,Inside,Reg,0,20,RL,360,BrkFace,9,NAmes,40,5,6,Y,0,CompShg,Gable,Normal,,WD,0,998,0,61,2,3
2067,0,4,1Fam,0,0,0,0,0,Y,Norm,SBrkr,0,5,5,MetalSd,5,1,BrkTil,301,1,5,3,5,Attchd,1764,GasA,7,1Story,1,5,Lvl,Gtl,8838,Inside,Reg,0,20,RL,0,None,10,NAmes,72,3,5,Y,0,CompShg,Gable,Normal,,WD,0,0,0,61,2,2
2068,0,5,Duplex,5,1,1,1,5,Y,Norm,FuseA,0,5,5,Wd Sdng,0,0,CBlock,484,2,5,1,5,Detchd,1824,GasA,3,1Story,2,5,Lvl,Gtl,12436,Inside,Reg,0,90,RL,0,None,1,NAmes,0,5,5,Y,0,CompShg,Gable,Normal,,WD,0,1824,0,61,2,4
2069,0,1,1Fam,0,0,0,0,0,N,Norm,SBrkr,66,5,5,MetalSd,0,0,Slab,390,1,5,1,3,Detchd,869,GasA,5,1Story,1,5,Lvl,Gtl,10122,Inside,Reg,0,20,RL,0,None,8,OldTown,0,6,4,N,0,CompShg,Gable,Normal,,WD,0,0,0,70,1,3
2070,0,3,1Fam,5,1,1,1,5,Y,Norm,SBrkr,96,7,5,VinylSd,0,0,PConc,288,1,5,1,3,Detchd,1159,GasA,5,1.5Fin,1,5,Lvl,Gtl,7506,Corner,Reg,0,50,RL,0,None,5,OldTown,0,8,5,N,0,CompShg,Gable,Normal,,WD,0,747,84,93,1,2
2071,0,2,1Fam,5,1,1,1,5,Y,Norm,SBrkr,0,5,7,VinylSd,0,0,PConc,308,1,5,1,5,Detchd,672,GasA,7,1Story,1,5,Lvl,Gtl,5400,Corner,Reg,0,30,RL,0,None,7,OldTown,108,7,4,N,0,CompShg,Gambrel,Normal,,WD,0,672,88,78,1,4
2072,0,3,1Fam,5,1,1,1,5,Y,Norm,SBrkr,100,5,5,Wd Sdng,7,1,BrkTil,1488,4,5,1,3,Detchd,1436,GasA,9,1.5Fin,1,5,Lvl,Gtl,10836,Inside,Reg,0,50,RL,0,None,6,OldTown,0,5,5,N,0,CompShg,Gable,Normal,,WD,0,892,0,96,3,3
2073,0,3,1Fam,5,1,3,1,5,Y,Feedr,SBrkr,0,5,5,HdBoard,3,1,CBlock,372,2,5,3,5,Attchd,1044,GasA,5,1Story,1,5,Lvl,Gtl,10180,Corner,IR1,0,20,RL,0,None,6,NAmes,48,6,5,Y,0,CompShg,Gable,Normal,,WD,0,912,200,50,1,4
2074,0,3,1Fam,5,1,4,1,5,Y,Norm,SBrkr,144,5,5,HdBoard,7,1,CBlock,495,2,5,2,5,Attchd,1312,GasA,9,1Story,1,5,Lvl,Gtl,11355,Corner,IR1,0,20,RL,125,BrkFace,4,NAmes,304,7,7,Y,0,Tar&Grv,Gable,Normal,,WD,0,1312,0,60,2,1
2075,0,3,1Fam,5,4,6,1,5,Y,Norm,SBrkr,0,5,5,Wd Sdng,0,0,CBlock,401,1,5,1,5,CarPort,1081,GasA,5,1Story,1,5,Lvl,Gtl,12929,Inside,IR1,0,20,RL,276,BrkFace,6,NAmes,82,6,6,Y,0,CompShg,Gable,Normal,,WD,0,1081,36,58,1,2
2076,0,2,1Fam,5,1,2,1,3,Y,Norm,SBrkr,0,5,5,MetalSd,5,1,CBlock,576,2,5,1,5,Detchd,876,GasA,5,1Story,1,5,Lvl,Gtl,7200,Inside,Reg,0,20,RL,0,None,2,NAmes,0,7,5,Y,0,CompShg,Gable,Abnorml,,WD,0,876,0,67,2,2
2077,0,3,1Fam,5,1,4,3,5,Y,Norm,FuseA,0,5,5,BrkFace,0,0,PConc,311,1,5,2,5,Attchd,1256,GasA,7,1Story,1,7,Lvl,Gtl,8000,Inside,Reg,0,20,RL,0,None,5,NAmes,240,6,5,Y,0,CompShg,Gable,Normal,,WD,0,1256,0,59,2,4
2078,0,3,1Fam,5,1,4,3,5,Y,Norm,SBrkr,0,5,5,BrkFace,0,0,CBlock,299,1,5,1,5,Attchd,1027,GasA,5,1Story,1,5,Lvl,Gtl,8000,Inside,Reg,0,20,RL,0,None,11,NAmes,0,5,5,Y,0,CompShg,Gable,Normal,,WD,0,1027,0,56,2,1
2079,0,3,1Fam,5,1,5,1,5,Y,Artery,SBrkr,0,5,5,Wd Sdng,0,0,CBlock,576,2,5,1,5,Detchd,1320,GasA,9,1.5Fin,1,5,Lvl,Gtl,8064,Inside,Reg,0,50,RL,0,None,9,NAmes,0,6,6,Y,0,CompShg,Gable,Normal,,WD,0,768,108,70,1,2
2080,0,2,1Fam,5,1,1,1,5,Y,Feedr,FuseA,0,5,5,MetalSd,0,0,CBlock,280,1,5,1,5,Detchd,984,GasA,5,1.5Unf,1,5,Lvl,Gtl,6390,Corner,Reg,0,45,RL,0,None,6,NAmes,0,7,6,Y,0,CompShg,Gable,Normal,,WD,0,936,0,64,1,4
2081,0,4,1Fam,5,1,3,1,5,Y,Norm,FuseA,0,5,5,MetalSd,0,0,CBlock,240,1,5,1,5,Attchd,1278,GasA,3,1.5Fin,1,5,Lvl,Gtl,7200,Inside,Reg,0,50,RL,0,None,4,NAmes,0,5,6,Y,0,CompShg,Gable,Normal,,WD,0,854,0,64,1,2
2082,0,6,Duplex,5,3,1,1,5,N,Artery,SBrkr,0,5,5,BrkFace,0,0,CBlock,0,0,0,0,0,No,1800,GasA,5,1Story,2,5,Lvl,Gtl,8513,Corner,Reg,0,90,RL,0,None,11,NAmes,0,5,5,N,0,CompShg,Gable,Abnorml,,WD,0,1800,0,57,2,3
2083,0,3,1Fam,5,2,6,1,5,Y,Norm,SBrkr,0,7,5,MetalSd,0,0,CBlock,480,2,5,1,5,Detchd,1588,GasA,7,1.5Fin,1,5,Lvl,Gtl,7200,Inside,Reg,0,50,RL,0,None,3,NAmes,0,6,5,Y,0,CompShg,Gable,Normal,,WD,0,768,0,63,2,1
2084,0,2,1Fam,5,1,1,1,5,Y,Norm,FuseA,0,5,5,MetalSd,0,0,CBlock,350,1,5,1,5,Attchd,825,GasA,5,1Story,1,5,Lvl,Gtl,7200,Inside,Reg,0,20,RL,0,None,7,NAmes,0,7,5,Y,0,CompShg,Gable,Normal,,WD,0,825,0,64,1,3
2085,0,3,1Fam,5,1,1,1,5,Y,PosN,SBrkr,0,5,5,Wd Sdng,0,0,CBlock,264,1,5,1,5,Attchd,1117,GasA,9,1Story,1,5,Lvl,Gtl,7590,Inside,Reg,0,20,RL,0,None,5,NAmes,0,5,5,Y,0,CompShg,Gable,Normal,,COD,0,1117,0,55,2,4
2086,0,3,1Fam,5,1,6,1,5,N,Artery,SBrkr,0,5,5,VinylSd,0,0,PConc,308,1,5,1,5,Detchd,1133,GasA,7,1Story,1,5,Bnk,Gtl,9836,Inside,Reg,0,20,RM,0,None,12,OldTown,175,5,6,Y,0,CompShg,Gable,Abnorml,,WD,0,192,0,10,3,2
2087,0,3,1Fam,5,1,1,1,5,Y,Artery,SBrkr,0,5,5,WdShing,0,0,BrkTil,400,2,5,1,5,Detchd,1323,GasA,9,1.5Fin,1,5,Lvl,Gtl,9184,Inside,Reg,0,50,RM,0,None,7,OldTown,0,7,5,Y,0,CompShg,Gable,Normal,,WD,0,780,0,70,2,1
2088,0,2,1Fam,3,1,1,1,5,N,Norm,SBrkr,0,5,5,AsbShng,0,0,BrkTil,330,1,5,1,3,Attchd,1360,GasA,3,2Story,1,5,Lvl,Gtl,4800,Inside,Reg,0,70,RM,0,None,1,OldTown,50,5,5,Y,0,CompShg,Gable,Normal,,WD,0,680,192,108,3,2
2089,0,2,1Fam,5,1,1,1,3,Y,Norm,SBrkr,0,5,5,MetalSd,0,0,CBlock,256,1,5,1,5,Detchd,672,GasA,5,1Story,1,5,Lvl,Gtl,4800,Corner,Reg,0,30,RM,0,None,8,OldTown,0,4,5,Y,0,CompShg,Gable,Normal,,WD,0,672,0,78,1,4
2090,0,4,1Fam,5,1,1,1,5,Y,Norm,SBrkr,248,5,7,Wd Sdng,0,0,BrkTil,308,1,3,1,3,Detchd,1456,GasA,7,2.5Unf,1,7,Lvl,Gtl,6000,Inside,Reg,0,75,RM,0,None,6,OldTown,0,7,6,N,0,CompShg,Gable,Normal,,WD,0,728,0,103,2,3
2091,0,3,2fmCon,5,1,1,1,5,Y,Norm,FuseA,109,5,5,Wd Sdng,0,0,Stone,0,0,0,0,0,No,1594,GasA,7,1.5Fin,2,5,Lvl,Gtl,11426,Inside,Reg,108,190,RM,0,None,6,OldTown,172,6,4,N,0,CompShg,Gable,Normal,,WD,0,828,0,108,4,1
2092,0,2,1Fam,5,1,1,1,5,Y,Norm,FuseA,0,7,5,MetalSd,0,0,BrkTil,440,2,5,1,5,Detchd,1656,GasA,7,1.5Fin,1,5,Lvl,Gtl,7628,Inside,Reg,0,50,RM,0,None,5,OldTown,0,6,4,Y,0,CompShg,Gable,Normal,,WD,0,801,187,78,5,2
2093,0,2,1Fam,5,1,3,1,5,N,Artery,FuseA,236,3,3,WdShing,7,1,BrkTil,225,1,3,1,3,Detchd,1740,GasA,7,1.5Fin,1,9,Lvl,Gtl,7308,Corner,Reg,0,50,RM,0,None,6,OldTown,0,5,5,N,0,CompShg,Gable,Normal,,WD,0,936,0,98,3,2
2094,0,2,1Fam,5,1,1,1,5,Y,Norm,SBrkr,0,5,7,Stucco,5,1,CBlock,0,0,0,0,0,No,1027,GasA,5,1Story,1,7,Lvl,Gtl,5400,Inside,Reg,0,30,RM,0,None,2,OldTown,28,6,7,N,0,CompShg,Gable,Normal,,WD,0,931,0,98,2,2
2095,0,3,2fmCon,5,1,4,1,5,Y,Norm,SBrkr,126,5,5,Wd Sdng,7,2,CBlock,828,2,5,1,5,Detchd,1436,GasA,5,1.5Fin,2,5,Lvl,Gtl,10800,Inside,Reg,0,190,RM,0,None,5,OldTown,0,6,6,Y,0,CompShg,Gable,Normal,,Con,0,884,0,78,3,2
2096,0,2,1Fam,7,1,1,1,5,N,Norm,FuseA,96,5,5,MetalSd,0,0,BrkTil,200,1,5,1,3,Detchd,899,GasA,5,1Story,1,5,Lvl,Gtl,6756,Inside,Reg,0,30,RM,0,None,9,OldTown,0,6,5,P,0,CompShg,Mansard,Normal,,WD,0,481,0,108,2,2
2097,0,3,1Fam,5,1,1,1,3,Y,Norm,SBrkr,30,5,5,Wd Sdng,0,0,BrkTil,0,0,0,0,0,No,1080,GasA,7,1.5Fin,1,7,Lvl,Gtl,5914,Inside,Reg,0,50,RM,0,None,9,OldTown,165,9,5,N,0,CompShg,Gable,Normal,,WD,0,684,0,128,1,1
2098,0,3,1Fam,5,1,3,1,5,Y,Norm,FuseA,0,5,5,MetalSd,2,1,CBlock,869,3,7,1,5,Detchd,1499,GasA,9,1.5Fin,1,5,Lvl,Gtl,9000,Corner,Reg,0,50,RM,0,None,6,OldTown,20,6,5,Y,0,CompShg,Gable,Normal,,WD,0,904,0,72,1,2
2099,0,1,1Fam,5,1,1,1,5,N,Norm,FuseA,120,7,5,VinylSd,0,0,BrkTil,297,1,5,1,3,Detchd,407,GasA,5,1Story,1,5,Lvl,Gtl,7311,Corner,Reg,0,20,RM,0,None,3,OldTown,0,5,2,Y,0,CompShg,Gable,Abnorml,,WD,0,407,76,72,1,1
2100,0,5,1Fam,3,1,1,1,3,Y,Norm,SBrkr,0,5,5,MetalSd,0,0,BrkTil,0,0,0,0,0,No,1588,GasA,7,1Story,1,5,Lvl,Gtl,12205,Inside,Reg,0,20,RM,0,None,12,OldTown,0,1,3,N,0,CompShg,Gable,Abnorml,,WD,0,448,0,69,0,3
2101,0,4,2fmCon,5,1,1,1,3,N,Norm,FuseA,60,3,5,MetalSd,0,0,BrkTil,420,2,2,1,3,Detchd,1627,GasA,5,2Story,2,5,Lvl,Gtl,9142,Inside,Reg,0,190,RM,0,None,2,OldTown,0,5,5,N,0,CompShg,Gable,Normal,,WD,0,797,192,118,4,2
2102,0,3,1Fam,5,1,4,1,5,Y,Artery,SBrkr,0,5,5,Wd Sdng,0,0,BrkTil,288,1,5,1,5,Detchd,1450,GasA,9,2Story,1,5,Lvl,Gtl,5350,Corner,Reg,0,75,RM,0,None,3,OldTown,192,8,7,Y,0,CompShg,Gable,Normal,,WD,0,624,0,98,3,4
2103,0,2,1Fam,5,1,1,1,5,Y,Norm,SBrkr,139,5,5,VinylSd,0,0,CBlock,308,1,5,1,5,Detchd,1017,GasA,9,1.5Fin,1,5,Lvl,Gtl,9143,Corner,Reg,0,50,RM,0,None,5,OldTown,0,7,5,N,0,CompShg,Gable,Normal,,WD,0,346,0,118,2,4
2104,0,4,2fmCon,5,1,3,1,5,Y,Norm,FuseP,219,5,5,AsbShng,0,0,BrkTil,393,2,5,1,5,2Types,2350,GasA,5,2Story,2,5,Lvl,Gtl,9600,Inside,Reg,0,190,RM,0,None,4,OldTown,0,5,5,Y,0,CompShg,Gable,Normal,,WD,0,973,0,98,4,3
2105,0,3,1Fam,5,1,1,1,3,Y,Norm,SBrkr,0,5,7,MetalSd,0,0,BrkTil,0,0,0,0,0,No,1540,GasA,9,2Story,1,7,Lvl,Gtl,6000,Corner,Reg,0,70,RM,0,None,2,OldTown,77,9,5,N,0,CompShg,Gable,Normal,,WD,0,572,240,113,3,4
2106,0,2,1Fam,3,1,1,1,3,N,Norm,SBrkr,144,3,3,AsbShng,0,0,BrkTil,400,2,2,1,3,Detchd,1086,GasA,5,2Story,1,5,Lvl,Gtl,11340,Inside,Reg,0,70,RM,0,None,11,OldTown,24,1,2,N,0,CompShg,Gable,Normal,,ConLD,0,723,0,98,2,3
2107,0,5,1Fam,5,2,1,1,5,Y,Norm,SBrkr,0,5,5,Wd Sdng,7,1,BrkTil,342,2,3,1,5,Detchd,2495,GasW,7,2Story,1,5,Lvl,Gtl,10800,Inside,Reg,0,70,RM,0,None,12,OldTown,299,7,7,Y,0,CompShg,Gable,Normal,,WD,0,1313,0,128,4,1
2108,0,2,1Fam,5,1,3,1,5,Y,Norm,SBrkr,0,5,5,MetalSd,0,0,CBlock,308,1,5,1,5,Detchd,984,GasA,7,1Story,1,3,Lvl,Gtl,9750,Inside,Reg,0,20,RM,164,BrkFace,6,OldTown,0,6,5,N,0,CompShg,Gable,Normal,,WD,0,984,0,59,2,1
2109,0,2,1Fam,5,1,1,1,5,Y,Norm,SBrkr,0,5,5,MetalSd,0,0,CBlock,308,1,5,1,5,Detchd,1093,GasA,5,1Story,1,5,Lvl,Gtl,8516,Inside,Reg,0,20,RM,0,None,5,OldTown,0,6,4,Y,0,CompShg,Gable,Normal,,WD,0,869,0,60,2,2
2110,0,2,1Fam,5,1,2,4,5,Y,Norm,SBrkr,0,7,7,WdShing,2,1,BrkTil,288,1,5,1,5,Detchd,1143,GasA,5,1Story,1,5,Bnk,Gtl,7111,Inside,IR1,0,30,RL,0,None,7,BrkSide,0,7,5,Y,0,CompShg,Gable,Normal,,WD,0,1008,265,90,2,2
2111,0,3,1Fam,3,1,1,1,5,Y,RRAn,SBrkr,0,5,5,Wd Sdng,0,0,CBlock,252,1,5,1,5,Attchd,1668,GasA,7,1.5Fin,1,7,Bnk,Gtl,7425,Corner,IR1,0,50,RM,0,None,8,BrkSide,0,7,7,Y,0,CompShg,Gable,Abnorml,,WD,0,672,210,73,4,3
2112,0,3,1Fam,5,1,3,1,5,Y,Norm,SBrkr,0,5,5,Wd Sdng,7,1,BrkTil,240,1,5,1,5,Detchd,1738,GasA,5,1.5Fin,1,5,Lvl,Gtl,7010,Inside,Reg,0,50,RL,0,None,7,BrkSide,30,5,5,P,0,CompShg,Gable,Normal,,WD,0,1024,0,83,2,2
2113,0,3,1Fam,5,1,5,1,5,Y,Feedr,SBrkr,0,7,5,Wd Sdng,0,0,CBlock,240,1,5,1,5,Detchd,1210,GasA,9,1.5Fin,1,7,Lvl,Gtl,5000,Inside,Reg,0,50,RM,0,None,5,BrkSide,0,7,5,P,0,CompShg,Gable,Normal,,WD,0,672,0,77,2,3
2114,0,3,1Fam,5,1,1,1,5,Y,Feedr,SBrkr,0,7,5,HdBoard,0,0,BrkTil,200,1,5,1,3,Detchd,1290,GasA,9,2Story,1,5,Lvl,Gtl,5870,Corner,Reg,0,70,RM,0,None,4,BrkSide,112,9,6,Y,0,CompShg,Gable,Normal,,WD,0,554,38,118,2,1
2115,0,3,1Fam,5,1,5,1,5,Y,Norm,SBrkr,0,5,5,Wd Sdng,7,1,CBlock,240,1,5,1,5,Detchd,1672,GasA,9,1.5Fin,1,7,Lvl,Gtl,6000,Inside,Reg,0,50,RM,0,None,7,BrkSide,11,7,6,Y,0,CompShg,Gable,Normal,,WD,0,981,0,78,2,4
2116,0,2,1Fam,3,1,1,1,5,Y,Norm,SBrkr,48,3,5,Wd Sdng,3,1,BrkTil,370,2,5,1,5,Detchd,949,GasA,9,1Story,1,5,HLS,Gtl,6000,Inside,Reg,0,30,RM,0,None,7,BrkSide,0,7,5,Y,0,CompShg,Gable,Normal,,WD,0,949,0,94,2,2
2117,0,3,1Fam,5,1,3,2,5,Y,Norm,SBrkr,0,7,5,Wd Sdng,0,0,BrkTil,672,1,5,1,5,Detchd,1497,GasA,9,1.5Fin,1,5,Lvl,Gtl,6000,Inside,Reg,0,50,RM,0,None,5,BrkSide,0,7,6,Y,0,CompShg,Gable,Normal,,WD,0,825,272,81,1,3
2118,0,2,1Fam,5,1,2,1,5,Y,Norm,SBrkr,0,5,5,Wd Sdng,7,1,CBlock,240,1,5,1,5,Detchd,1342,GasA,9,1.5Fin,2,5,Lvl,Gtl,6000,Inside,Reg,0,50,RM,0,None,4,BrkSide,0,5,6,Y,0,CompShg,Gable,Normal,,WD,0,739,0,79,3,2
2119,0,3,1Fam,5,1,1,1,5,Y,Norm,SBrkr,101,5,5,MetalSd,0,0,BrkTil,160,1,5,1,3,Detchd,1013,GasA,9,1.5Unf,1,5,Bnk,Mod,5000,Inside,Reg,0,45,RM,0,None,4,BrkSide,0,7,6,Y,0,CompShg,Gable,Normal,,WD,0,992,0,92,2,2
2120,0,3,1Fam,5,1,5,1,5,Y,Feedr,SBrkr,180,7,5,AsbShng,7,1,BrkTil,355,1,5,2,3,BuiltIn,1216,GasA,5,1.5Fin,1,5,Lvl,Gtl,5520,FR2,IR1,0,50,RM,0,None,4,BrkSide,0,7,5,Y,0,CompShg,Gable,Normal,,WD,0,565,0,98,2,2
2121,0,2,1Fam,0,0,0,0,0,Y,Feedr,FuseA,0,5,5,MetalSd,0,0,PConc,280,1,5,1,5,Detchd,896,GasA,5,1Story,1,5,Lvl,Gtl,5940,FR3,IR1,0,20,RM,0,None,4,BrkSide,0,7,4,Y,0,CompShg,Gable,Abnorml,,ConLD,0,1051.777587,0,72,1,3
2122,0,2,1Fam,5,1,4,1,5,Y,Norm,SBrkr,80,5,5,MetalSd,0,0,PConc,336,1,5,1,5,Detchd,1136,GasA,9,1.5Fin,1,5,Lvl,Gtl,6240,Inside,Reg,0,50,RM,0,None,8,BrkSide,365,7,4,Y,0,CompShg,Gable,Normal,,WD,0,704,0,89,3,4
2123,0,1,1Fam,0,0,0,0,0,N,Norm,SBrkr,0,7,5,Plywood,0,0,CBlock,164,1,5,1,5,Attchd,808,GasA,7,1Story,1,5,Lvl,Gtl,6120,Inside,Reg,0,30,RM,0,None,6,BrkSide,48,6,5,P,0,CompShg,Gable,Normal,,WD,0,0,0,73,4,2
2124,0,4,1Fam,5,2,3,2,5,Y,Norm,SBrkr,0,5,5,Wd Sdng,7,1,BrkTil,400,2,5,1,5,Detchd,2009,GasA,5,1.5Fin,1,5,Lvl,Gtl,6240,Inside,Reg,0,50,RM,0,None,1,BrkSide,20,5,7,Y,0,CompShg,Gable,Normal,,WD,0,989,0,79,2,3
2125,0,4,1Fam,5,1,2,1,5,Y,Artery,SBrkr,55,5,5,Wd Sdng,0,0,BrkTil,576,2,5,1,5,Detchd,1902,GasA,5,2Story,1,5,Lvl,Gtl,6120,Inside,Reg,0,70,RM,0,None,10,OldTown,139,5,5,Y,0,CompShg,Gambrel,Normal,,WD,0,1100,0,95,2,3
2126,0,4,1Fam,5,1,1,1,5,Y,Norm,SBrkr,0,7,5,VinylSd,0,0,BrkTil,672,2,5,1,5,Detchd,1716,GasA,9,1.5Fin,1,7,Lvl,Gtl,9144,Inside,Reg,0,50,RL,0,None,3,BrkSide,195,4,6,Y,0,CompShg,Gable,Normal,,WD,0,810,0,103,3,3
2127,0,5,2fmCon,5,2,3,1,5,Y,Norm,SBrkr,180,5,5,Wd Sdng,0,0,PConc,360,1,0,0,0,Detchd,1984,GasA,7,2.5Unf,1,5,Lvl,Gtl,8094,Inside,Reg,0,60,RM,0,None,9,OldTown,0,8,6,Y,0,CompShg,Gable,Normal,,WD,0,1242,64,108,2,3
2128,0,3,1Fam,7,1,1,1,7,Y,Norm,SBrkr,0,5,7,MetalSd,0,0,BrkTil,228,1,3,1,3,Detchd,1609,GasA,9,1.5Fin,1,5,Lvl,Gtl,4347,Inside,Reg,0,50,RM,0,None,6,OldTown,182,8,6,N,0,CompShg,Gambrel,Normal,,WD,0,796,0,108,3,3
2129,0,1,1Fam,5,1,1,1,5,Y,RRNe,SBrkr,84,7,7,Stucco,0,0,BrkTil,440,2,5,1,5,Detchd,768,GasA,5,1Story,1,5,Lvl,Gtl,6291,Inside,IR1,0,30,RM,0,None,7,IDOTRR,0,6,6,N,0,CompShg,Gable,Normal,,WD,0,768,0,88,2,3
